,,,,,,,"60,560,984","4,741,903","3,156,164","587,363","2,799,830","2,156,658","1,219,908","926,448","696,767","572,274","445,894","493,336","498,040","6,717,064","5,337,567","7,732,130","8,027,377","4,851,800","2,398,600","6,730,510","2,623,386"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,(단위: 백만원)
,,,,,,,(단위: 백만원),전략기술별,,,,,,,,,,,,정책분야별,,,,,,,
번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
25237.0400,,35,K-HERO육성지원,R&D기술사업화연계지원,과기1,기계소재,"1,710", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,710 ", - 
26482.0000,26482 ,36,Net-zero구현초격차태양전지개발,,과기1,에너지원자력자원,"5,000", - , - , - , - , - , - , - , - , - , - , - , - , - ," 5,000 ", - , - , - , - , - , - 
26482.0100,,36,Net-zero구현초격차태양전지개발,Net-zero구현초격차태양전지개발,과기1,에너지원자력자원,"5,000", - , - , - , - , - , - , - , - , - , - , - , - , - ," 5,000 ", - , - , - , - , - , - 
23110.0000,23110 ,37,Netzero대응미세먼지저감기술개발,,과기1,공공해양환경,"1,540", - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,540 ", - , - ," 1,540 ", - , - , - 
23110.0100,,37,Netzero대응미세먼지저감기술개발,Netzero대응미세먼지저감기술개발,과기1,공공해양환경,"1,540", - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,540 ", - , - ," 1,540 ", - , - , - 
22083.0000,22083 ,38,PIM인공지능반도체핵심기술개발(소자),,과기1,양자반도체,"6,400", - , - , - , - ," 6,400 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
22083.0100,,38,PIM인공지능반도체핵심기술개발(소자),신구조PIM소자및어레이기술,과기1,양자반도체,"1,200", - , - , - , - ," 1,200 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
22083.0200,,38,PIM인공지능반도체핵심기술개발(소자),신재료PIM소자및어레이기술,과기1,양자반도체,"2,200", - , - , - , - ," 2,200 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
22083.0300,,38,PIM인공지능반도체핵심기술개발(소자),신재료등기반의신개념PIM기초기술,과기1,양자반도체,"3,000", - , - , - , - ," 3,000 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
260043.0000,260043 ,39,SDV대응가혹환경극복자동차반도체핵심IP원천기술개발,,과기1,양자반도체,"2,500", - , - , - , - ," 2,500 "," 2,500 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - 
